LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1991-Q3,Q3-1991,AUD,Australian Dollar,6,Millions,,,104295,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1991-Q4,Q4-1991,AUD,Australian Dollar,6,Millions,,,105261,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1992-Q1,Q1-1992,AUD,Australian Dollar,6,Millions,,,106806,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1992-Q2,Q2-1992,AUD,Australian Dollar,6,Millions,,,107186,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1992-Q3,Q3-1992,AUD,Australian Dollar,6,Millions,,,108220,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1992-Q4,Q4-1992,AUD,Australian Dollar,6,Millions,,,110394,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1993-Q1,Q1-1993,AUD,Australian Dollar,6,Millions,,,112257,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1993-Q2,Q2-1993,AUD,Australian Dollar,6,Millions,,,113397,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1993-Q3,Q3-1993,AUD,Australian Dollar,6,Millions,,,113257,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1993-Q4,Q4-1993,AUD,Australian Dollar,6,Millions,,,115659,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1994-Q1,Q1-1994,AUD,Australian Dollar,6,Millions,,,117985,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1994-Q2,Q2-1994,AUD,Australian Dollar,6,Millions,,,119523,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1994-Q3,Q3-1994,AUD,Australian Dollar,6,Millions,,,123075,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1994-Q4,Q4-1994,AUD,Australian Dollar,6,Millions,,,122390,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q1,Q1-1995,AUD,Australian Dollar,6,Millions,,,124634,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q2,Q2-1995,AUD,Australian Dollar,6,Millions,,,126251,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q3,Q3-1995,AUD,Australian Dollar,6,Millions,,,128919,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1995-Q4,Q4-1995,AUD,Australian Dollar,6,Millions,,,131454,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q1,Q1-1996,AUD,Australian Dollar,6,Millions,,,133179,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q2,Q2-1996,AUD,Australian Dollar,6,Millions,,,135312,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q3,Q3-1996,AUD,Australian Dollar,6,Millions,,,136041,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1996-Q4,Q4-1996,AUD,Australian Dollar,6,Millions,,,137976,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q1,Q1-1997,AUD,Australian Dollar,6,Millions,,,139192,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q2,Q2-1997,AUD,Australian Dollar,6,Millions,,,142708,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q3,Q3-1997,AUD,Australian Dollar,6,Millions,,,143689,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1997-Q4,Q4-1997,AUD,Australian Dollar,6,Millions,,,147499,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q1,Q1-1998,AUD,Australian Dollar,6,Millions,,,148549,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q2,Q2-1998,AUD,Australian Dollar,6,Millions,,,149790,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q3,Q3-1998,AUD,Australian Dollar,6,Millions,,,152464,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1998-Q4,Q4-1998,AUD,Australian Dollar,6,Millions,,,155332,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q1,Q1-1999,AUD,Australian Dollar,6,Millions,,,156785,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q2,Q2-1999,AUD,Australian Dollar,6,Millions,,,157702,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q3,Q3-1999,AUD,Australian Dollar,6,Millions,,,160590,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,1999-Q4,Q4-1999,AUD,Australian Dollar,6,Millions,,,163452,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q1,Q1-2000,AUD,Australian Dollar,6,Millions,,,168406,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q2,Q2-2000,AUD,Australian Dollar,6,Millions,,,170526,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q3,Q3-2000,AUD,Australian Dollar,6,Millions,,,174683,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2000-Q4,Q4-2000,AUD,Australian Dollar,6,Millions,,,173770,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q1,Q1-2001,AUD,Australian Dollar,6,Millions,,,178724,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q2,Q2-2001,AUD,Australian Dollar,6,Millions,,,180494,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q3,Q3-2001,AUD,Australian Dollar,6,Millions,,,184236,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2001-Q4,Q4-2001,AUD,Australian Dollar,6,Millions,,,186823,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q1,Q1-2002,AUD,Australian Dollar,6,Millions,,,190935,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q2,Q2-2002,AUD,Australian Dollar,6,Millions,,,194244,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q3,Q3-2002,AUD,Australian Dollar,6,Millions,,,196919,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2002-Q4,Q4-2002,AUD,Australian Dollar,6,Millions,,,200215,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q1,Q1-2003,AUD,Australian Dollar,6,Millions,,,202404,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q2,Q2-2003,AUD,Australian Dollar,6,Millions,,,204459,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q3,Q3-2003,AUD,Australian Dollar,6,Millions,,,209199,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2003-Q4,Q4-2003,AUD,Australian Dollar,6,Millions,,,214403,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q1,Q1-2004,AUD,Australian Dollar,6,Millions,,,218589,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q2,Q2-2004,AUD,Australian Dollar,6,Millions,,,221941,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q3,Q3-2004,AUD,Australian Dollar,6,Millions,,,225078,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2004-Q4,Q4-2004,AUD,Australian Dollar,6,Millions,,,228980,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q1,Q1-2005,AUD,Australian Dollar,6,Millions,,,233171,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q2,Q2-2005,AUD,Australian Dollar,6,Millions,,,238126,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q3,Q3-2005,AUD,Australian Dollar,6,Millions,,,243762,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2005-Q4,Q4-2005,AUD,Australian Dollar,6,Millions,,,249026,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q1,Q1-2006,AUD,Australian Dollar,6,Millions,,,252113,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q2,Q2-2006,AUD,Australian Dollar,6,Millions,,,255350,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q3,Q3-2006,AUD,Australian Dollar,6,Millions,,,262675,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2006-Q4,Q4-2006,AUD,Australian Dollar,6,Millions,,,269680,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q1,Q1-2007,AUD,Australian Dollar,6,Millions,,,276691,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q2,Q2-2007,AUD,Australian Dollar,6,Millions,,,280622,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q3,Q3-2007,AUD,Australian Dollar,6,Millions,,,285076,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2007-Q4,Q4-2007,AUD,Australian Dollar,6,Millions,,,290540,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q1,Q1-2008,AUD,Australian Dollar,6,Millions,,,298154,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q2,Q2-2008,AUD,Australian Dollar,6,Millions,,,305771,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q3,Q3-2008,AUD,Australian Dollar,6,Millions,,,315575,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2008-Q4,Q4-2008,AUD,Australian Dollar,6,Millions,,,316027,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q1,Q1-2009,AUD,Australian Dollar,6,Millions,,,317304,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q2,Q2-2009,AUD,Australian Dollar,6,Millions,,,312800,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q3,Q3-2009,AUD,Australian Dollar,6,Millions,,,313961,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2009-Q4,Q4-2009,AUD,Australian Dollar,6,Millions,,,320902,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q1,Q1-2010,AUD,Australian Dollar,6,Millions,,,328507,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q2,Q2-2010,AUD,Australian Dollar,6,Millions,,,340026,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q3,Q3-2010,AUD,Australian Dollar,6,Millions,,,344946,,
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2010-Q4,Q4-2010,AUD,Australian Dollar,6,Millions,,,351132,,
